Score,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Min,Sec,Comment
,Player,9,in_play,Backhand,Topspin,99.561653,141,0,0,no_mans_land,ad,far,2.911464,18.404022,no_mans_land,ad,near,-3.117911,0.541737,0.70554,cross court,In,false,12:57:27,3488.300049,58,8,
,Opponent,10,in_play,Backhand,Topspin,86.799133,141,0,0,no_mans_land,ad,near,-0.89825,3.4988,no_mans_land,ad,far,3.700806,22.425875,1.216442,cross court,In,false,12:57:28,3489.620117,58,10,
,Player,11,in_play,Forehand,Topspin,72.905746,141,0,0,no_mans_land,ad,far,2.6708,19.246368,no_mans_land,ad,near,-0.801469,1.456584,0.906902,inside out,In,false,12:57:29,3490.699951,58,11,
,Opponent,12,in_play,Backhand,Flat,101.834984,141,0,0,no_mans_land,ad,near,-1.506576,3.677851,out,ad,far,3.49984,25.101074,1.194636,cross court,In,false,12:57:31,3492.169922,58,12,
,Player,13,in_play,Backhand,Flat,100.387833,141,0,0,no_mans_land,deuce,far,-2.633265,18.976345,no_mans_land,ad,near,-2.240609,0.88116,0.712412,down the line,In,false,12:57:32,3493.48999,58,13,
,Opponent,14,in_play,Forehand,Topspin,99.403748,141,0,0,service_box,ad,near,-1.845314,5.621551,no_mans_land,deuce,far,-2.629911,24.720362,0.980074,down the line,In,false,12:57:34,3494.780029,58,15,
,Player,15,in_play,Backhand,Topspin,74.239113,141,0,0,no_mans_land,deuce,far,-1.835859,19.605978,no_mans_land,ad,near,-1.648654,1.840665,0.47381,down the line,In,false,12:57:35,3496.01001,58,16,
,Opponent,16,in_play,Forehand,Flat,79.792336,141,0,0,service_box,ad,near,-2.551809,5.614007,out,deuce,far,-1.424539,25.248976,1.064516,down the line,In,false,12:57:36,3497.449951,58,17,
,Player,17,in_play,Backhand,Topspin,93.558968,141,0,0,no_mans_land,deuce,far,-2.990516,19.586195,no_mans_land,ad,near,-3.084432,0.768079,0.752264,down the line,In,false,12:57:37,3498.689941,58,19,
,Opponent,18,in_play,Forehand,Slice,65.912422,141,0,0,service_box,deuce,far,-0.638966,17.794765,out,deuce,far,-2.823623,25.429914,0.618539,cross court,Net,false,12:57:39,3499.850098,58,20,
,Player,1,serve,Serve,Flat,94.436508,143,0,0,no_mans_land,ad,near,-0.234477,5.108055,no_mans_land,deuce,near,-0.234477,0.134643,1.716356,down the T,Net,false,12:57:58,3518.899902,58,39,REPLAY
1 1,Player,1,serve,Serve,Slice,109.242271,144,0,0,service_box,deuce,far,-3.912109,16.945641,no_mans_land,deuce,near,0.306198,0.716907,2.502441,out wide,In,false,12:58:10,3531.570068,58,52,O serving
,Opponent,2,return,Forehand,Topspin,62.150352,144,0,0,service_box,deuce,near,2.75407,5.496434,out,deuce_alley,far,-4.652215,25.024061,0.820146,down the line,In,false,12:58:11,3532.340088,58,52,
,Player,3,serve_plus_one,Forehand,Topspin,110.383636,144,0,0,out,ad,far,2.056561,23.820356,no_mans_land,deuce,near,4.087109,2.930153,1.665625,down the line,Out,false,12:58:13,3534.379883,58,54,in
1 2,Opponent,1,serve,Serve,Flat,144.948212,145,0,0,service_box,deuce,near,2.165468,9.939396,no_mans_land,ad,far,0.584405,24.331614,2.431335,out wide,Out,false,12:58:48,3569.409912,59,29,in
,Player,2,return,Forehand,Topspin,47.203499,145,0,0,service_box,ad,near,-0.064111,11.787483,no_mans_land,ad,near,-0.181179,0.818826,0.736024,inside out,Net,false,12:58:49,3570.02002,59,30,
2 2,Opponent,1,serve,Serve,Flat,179.302826,148,0,0,service_box,deuce,near,3.353562,5.814259,no_mans_land,deuce,far,-1.228351,24.328199,2.689394,out wide,In,false,12:59:13,3594.330078,59,54,P serving - Out
2 2,Opponent,1,serve,Serve,Flat,188.827484,149,0,0,service_box,deuce,near,3.022129,8.234155,no_mans_land,deuce,far,-1.101804,23.53945,2.766381,out wide,In,false,12:59:47,3628.350098,60,28,P serving - Out
2 3,Player,1,serve,Serve,Slice,131.588531,150,0,0,service_box,ad,far,4.0859,17.932035,no_mans_land,ad,near,-0.610407,0.395032,2.566112,out wide,In,false,13:00:20,3660.790039,61,1,O serving
,Opponent,2,return,Backhand,Slice,58.941494,150,0,0,service_box,deuce,near,0.651092,6.047267,no_mans_land,ad_alley,far,5.052863,24.280031,1.226444,down the line,In,false,13:00:20,3661.679932,61,2,
,Player,3,serve_plus_one,Forehand,Topspin,116.331917,150,0,0,no_mans_land,ad,far,2.25705,22.416073,no_mans_land,deuce,near,0.177242,2.57227,1.223196,down the line,In,false,13:00:22,3663.47998,61,3,
,Player,0,none,Forehand,Topspin,79.043007,151,0,0,no_mans_land,ad,far,2.391815,19.36676,service_box,deuce,near,1.295097,9.64268,1.642942,down the line,In,false,13:00:35,3676.419922,61,16,none
2 4,Opponent,1,serve,Serve,Flat,196.900787,153,0,0,service_box,deuce,near,0.988311,5.846304,no_mans_land,deuce,far,-1.146412,24.106752,2.79283,down the T,In,false,13:01:08,3709.600098,61,50,
,Player,2,return,Backhand,Slice,54.624046,153,0,0,no_mans_land,ad,far,3.624293,21.737228,no_mans_land,deuce,near,1.248534,1.02168,1.111087,inside in,In,false,13:01:09,3710.320068,61,50,
,Opponent,3,serve_plus_one,Backhand,Topspin,101.764008,153,0,0,no_mans_land,ad,near,-1.371548,3.30726,out,ad_alley,far,4.128153,25.559832,1.446069,down the line,In,false,13:01:11,3712.47998,61,52,
,Player,4,return_plus_one,Backhand,Flat,83.392906,153,0,0,service_box,ad,far,2.634787,17.830835,no_mans_land,ad,near,-2.0104,0.848096,0.924029,cross court,In,false,13:01:13,3713.830078,61,54,
,Opponent,5,in_play,Backhand,Topspin,83.961296,153,0,0,no_mans_land,ad,near,-0.597374,3.871822,no_mans_land,ad,far,3.532406,24.905935,0.870427,cross court,In,false,13:01:14,3715.120117,61,55,
,Player,6,in_play,Forehand,Topspin,77.272911,153,0,0,service_box,ad,far,2.928158,17.568886,no_mans_land,ad,near,-1.284726,0.226902,0.905694,inside out,In,false,13:01:15,3716.27002,61,56,
,Opponent,7,in_play,Backhand,Topspin,81.966026,153,0,0,no_mans_land,ad,near,-2.955889,3.762694,no_mans_land,ad,far,3.624774,23.593376,0.746027,cross court,In,false,13:01:16,3717.52002,61,58,
,Player,8,in_play,Backhand,Topspin,87.909996,153,0,0,no_mans_land,deuce,far,-2.689699,19.71015,no_mans_land,ad,near,-3.928899,0.45591,0.490261,down the line,In,false,13:01:18,3718.840088,61,59,
,Opponent,9,in_play,Forehand,Topspin,78.001961,153,0,0,no_mans_land,deuce_alley,near,4.319464,3.735909,out,deuce,far,-1.782398,25.185789,1.077011,down the line,Out,false,13:01:19,3720.040039,62,0,
,Player,10,in_play,Forehand,Topspin,94.300026,153,0,0,no_mans_land,deuce,far,-0.378533,20.297592,out,deuce,near,0.381014,-0.567154,1.589833,cross court,In,false,13:01:23,3724.360107,62,4,none as out
3 4,Player,1,serve,Serve,Flat,135.143097,154,0,0,service_box,ad,far,0.756776,16.5597,no_mans_land,ad,near,-0.577683,0.950533,2.440093,down the T,In,false,13:01:57,3757.98999,62,38,out
,Opponent,2,return,Forehand,Slice,113.087227,154,0,0,out,deuce,near,1.66586,-0.212358,out,ad,far,0.638401,25.28335,1.636629,inside in,Out,false,13:01:58,3759.040039,62,39,none as out
3 4,Player,1,serve,Serve,Slice,152.881363,156,0,0,service_box,ad,far,2.032541,16.506069,no_mans_land,ad,near,-0.205848,0.568108,2.32443,down the T,In,false,13:02:11,3772.409912,62,52,
,Opponent,2,return,Backhand,Topspin,84.519737,156,0,0,no_mans_land,ad,near,-0.35272,3.767047,out,ad,far,3.255373,25.090683,1.159174,cross court,In,false,13:02:12,3773.540039,62,54,
,Player,3,serve_plus_one,Forehand,Flat,82.96106,156,0,0,no_mans_land,ad,far,3.156221,19.198095,no_mans_land,ad,near,-0.602493,0.340488,0.928991,inside out,In,false,13:02:14,3774.810059,62,55,
,Opponent,4,return_plus_one,Backhand,Flat,88.868538,156,0,0,no_mans_land,ad,near,-1.240458,4.692597,no_mans_land,ad,far,3.437362,24.23015,1.032215,cross court,In,false,13:02:15,3776.290039,62,56,
,Player,5,in_play,Forehand,Topspin,85.910378,156,0,0,no_mans_land,deuce,far,-3.908122,21.712227,no_mans_land,ad,near,-1.935341,0.269376,0.734226,inside in,In,false,13:02:16,3777.379883,62,57,
,Opponent,6,in_play,Forehand,Flat,75.258347,156,0,0,no_mans_land,deuce,near,3.049431,3.058433,out,deuce,far,-3.997431,26.557896,0.868024,cross court,In,false,13:02:18,3778.77002,62,59,
,Player,7,in_play,Forehand,Flat,82.12088,156,0,0,no_mans_land,deuce,far,-2.291431,20.039152,no_mans_land,deuce,near,3.449009,1.022664,0.801808,cross court,In,false,13:02:19,3780.290039,63,0,
,Opponent,8,in_play,Forehand,Topspin,40.585323,156,0,0,no_mans_land,ad,near,-3.545946,0.383715,out,deuce,far,-3.770337,25.329065,0.914183,down the line,In,false,13:02:20,3781.699951,63,2,
,Player,9,in_play,Backhand,Flat,81.847672,156,0,0,no_mans_land,ad,far,1.918724,18.309044,no_mans_land,ad,near,-0.595151,1.259273,0.760706,cross court,In,false,13:02:22,3782.810059,63,3,
,Opponent,10,in_play,Backhand,Slice,63.483284,156,0,0,no_mans_land,ad,near,-0.598978,3.464907,out,ad,far,2.338813,25.168139,0.72783,cross court,In,false,13:02:23,3783.97998,63,4,
,Player,11,in_play,Forehand,Topspin,89.101318,156,0,0,no_mans_land,ad,far,3.320403,19.903477,no_mans_land,ad,near,-0.845398,0.723123,0.86205,inside out,In,false,13:02:25,3785.780029,63,6,
,Opponent,12,in_play,Backhand,Topspin,108.559113,156,0,0,no_mans_land,ad,near,-3.031997,3.354769,no_mans_land,ad,far,2.864866,23.421198,1.110395,cross court,In,false,13:02:26,3787.219971,63,7,
,Player,13,in_play,Backhand,Flat,76.362785,156,0,0,no_mans_land,ad,far,1.585522,19.75219,no_mans_land,ad_alley,near,-4.215903,-0.062875,0.577478,down the line,In,false,13:02:27,3788.330078,63,8,
,Opponent,14,in_play,Backhand,Topspin,105.205215,156,0,0,no_mans_land,ad,near,-0.799809,4.069611,no_mans_land,ad,far,1.85831,24.145847,1.043588,cross court,In,false,13:02:28,3789.73999,63,10,
,Player,15,in_play,Backhand,Slice,64.870049,156,0,0,no_mans_land,ad,far,1.479846,18.558111,no_mans_land,ad,near,-1.060131,0.941458,0.683873,cross court,In,false,13:02:30,3790.939941,63,11,
,Opponent,16,in_play,Backhand,Flat,95.660469,156,0,0,no_mans_land,ad,near,-1.20258,3.745822,out,ad,far,1.676472,25.177286,0.751567,cross court,In,false,13:02:31,3792.610107,63,13,
,Player,17,in_play,Backhand,Slice,70.867256,156,0,0,no_mans_land,ad,far,2.984177,20.61442,no_mans_land,ad,near,-1.579253,1.480046,0.389177,cross court,In,false,13:02:33,3793.929932,63,14,
,Opponent,18,in_play,Backhand,Topspin,86.911491,156,0,0,no_mans_land,ad,near,-2.626668,2.895313,no_mans_land,ad,far,3.062207,24.357727,0.771219,cross court,In,false,13:02:34,3795.379883,63,15,
,Player,19,in_play,Backhand,Slice,47.758926,156,0,0,service_box,ad,near,-3.732476,6.505104,no_mans_land,ad,near,-3.443709,-0.115889,0.580939,cross court,Net,false,13:02:35,3796.699951,63,17,let in
,Opponent,20,in_play,Forehand,Topspin,60.403629,156,0,0,service_box,deuce,near,3.307468,6.499286,service_box,deuce,far,-2.899993,18.3687,0.980481,cross court,In,false,13:02:38,3798.97998,63,19,
,Opponent,0,none,Backhand,Topspin,60.208797,157,0,0,no_mans_land,ad,near,-0.463669,4.729842,service_box,ad,far,0.309688,16.230213,1.719949,cross court,In,false,13:02:55,3816.379883,63,36,none
3 5,Opponent,1,serve,Serve,Slice,122.284813,158,0,0,no_mans_land,deuce,near,1.183057,4.151048,service_box,ad,far,0.067418,23.684401,1.997506,down the T,Out,false,13:03:06,3827.300049,63,47,REPLAY
3 5,Player,1,serve,Serve,Slice,131.968872,159,0,0,service_box,deuce,far,-1.198674,16.581846,no_mans_land,deuce,near,0.389763,1.381256,2.483654,down the T,In,false,13:03:16,3836.810059,63,57,out
3 5,Player,1,serve,Serve,Slice,123.829292,160,0,0,service_box,deuce,far,-3.625974,17.627525,no_mans_land,deuce,near,0.540496,1.08045,2.501085,out wide,In,false,13:03:30,3851.350098,64,11,
,Opponent,2,return,Forehand,Topspin,78.638992,160,0,0,service_box,deuce,near,1.338011,6.165279,no_mans_land,deuce_alley,far,-4.233172,23.814869,0.719215,down the line,In,false,13:03:31,3852.310059,64,12,
,Player,3,serve_plus_one,Forehand,Topspin,103.12513,160,0,0,no_mans_land,deuce,far,-3.670928,21.14073,no_mans_land,deuce,near,1.881222,1.044665,0.986552,cross court,In,false,13:03:32,3853.51001,64,14,
,Opponent,4,return_plus_one,Forehand,Flat,77.291595,160,0,0,out,deuce,far,-3.778957,24.476021,out,deuce_alley,far,-4.262393,25.684809,0.8718,down the line,Net,false,13:03:34,3854.790039,64,15,"none, directly next shot"
,Opponent,5,in_play,Forehand,Slice,96.840767,160,0,0,service_box,ad,near,-3.080668,6.493116,no_mans_land,deuce,far,-3.412986,21.232443,2.719881,down the line,In,false,13:03:34,3855.719971,64,16,
,Player,6,in_play,BH Volley,Flat,40.418251,160,0,0,no_mans_land,deuce,far,-1.640094,19.275223,service_box,ad,near,-3.080668,5.967869,0.569104,down the line,In,false,13:03:35,3856.320068,64,16,
4 5,Opponent,1,serve,Serve,Flat,123.605888,162,0,0,service_box,deuce,far,-0.655744,17.323122,no_mans_land,ad,far,0.488185,23.372702,2.746137,down the T,Net,false,13:04:17,3898,64,58,
4 5,Opponent,1,serve,Serve,Flat,112.095734,163,0,0,service_box,ad,near,-2.857729,6.03199,no_mans_land,ad,far,0.452024,23.624725,2.643672,out wide,In,false,13:04:30,3911.080078,65,11,
,Player,2,return,Backhand,Flat,84.560677,163,0,0,no_mans_land,ad,far,1.948391,18.301155,no_mans_land,ad_alley,near,-4.251369,0.607567,0.850714,down the line,In,false,13:04:31,3912.149902,65,12,
,Opponent,3,serve_plus_one,Backhand,Topspin,117.228302,163,0,0,no_mans_land,ad,near,-2.19307,2.538095,no_mans_land,ad,far,2.763491,24.585207,1.060799,cross court,In,false,13:04:32,3913.360107,65,13,
,Player,4,return_plus_one,Backhand,Flat,89.665024,163,0,0,no_mans_land,ad,far,2.697762,18.688337,no_mans_land,ad,near,-2.910352,-0.382803,0.523369,cross court,In,false,13:04:33,3914.550049,65,15,
,Opponent,5,in_play,Backhand,Topspin,97.241463,163,0,0,no_mans_land,ad,near,-1.377995,3.47469,no_mans_land,ad,far,3.356897,24.799074,0.979612,cross court,In,false,13:04:35,3915.76001,65,16,
,Player,6,in_play,Backhand,Flat,80.248909,163,0,0,no_mans_land,deuce,far,-2.280655,18.926537,no_mans_land,ad,near,-2.186338,-0.409511,0.648571,down the line,In,false,13:04:36,3916.98999,65,17,
,Opponent,7,in_play,Forehand,Topspin,101.2845,163,0,0,no_mans_land,deuce,near,1.867102,3.350789,out,deuce,far,-2.427055,25.722898,1.102428,cross court,In,false,13:04:37,3918.280029,65,18,
,Player,8,in_play,Forehand,Topspin,88.620735,163,0,0,no_mans_land,deuce,far,-3.88345,19.689571,no_mans_land,deuce,near,2.470795,0.061097,1.02199,cross court,In,false,13:04:38,3919.550049,65,20,
,Opponent,9,in_play,Forehand,Topspin,94.008972,163,0,0,no_mans_land,deuce,near,2.167998,2.687244,out,deuce_alley,far,-4.565968,25.826689,0.908278,down the line,In,false,13:04:40,3920.919922,65,21,
,Player,10,in_play,Forehand,Topspin,78.104057,163,0,0,no_mans_land,ad,far,0.755955,19.566967,no_mans_land,deuce,near,2.737981,0.880415,0.646256,down the line,In,false,13:04:41,3922.149902,65,22,
,Opponent,11,in_play,Backhand,Flat,101.981918,163,0,0,service_box,ad,near,-1.515632,6.394071,out,ad,far,0.377288,25.001768,1.133944,cross court,In,false,13:04:42,3923.709961,65,24,
,Player,12,in_play,Backhand,Slice,60.019379,163,0,0,no_mans_land,ad,far,1.98677,19.627306,no_mans_land,ad,near,-2.155913,2.201169,0.591927,cross court,In,false,13:04:44,3925,65,25,
,Opponent,13,in_play,Backhand,Topspin,92.817459,163,0,0,no_mans_land,ad,near,-2.213318,1.364614,no_mans_land,ad,far,2.685893,24.600985,0.678082,cross court,In,false,13:04:45,3926.679932,65,27,
,Player,14,in_play,Backhand,Flat,87.037224,163,0,0,no_mans_land,deuce,far,-2.78661,20.99015,no_mans_land,ad,near,-2.624514,-0.08783,0.71441,down the line,In,false,13:04:47,3928.030029,65,28,
,Opponent,15,in_play,Forehand,Topspin,87.987122,163,0,0,no_mans_land,deuce,near,1.782746,3.680614,out,deuce,far,-2.168307,25.854641,1.030711,cross court,In,false,13:04:48,3929.320068,65,29,
,Player,16,in_play,Forehand,Flat,117.415329,163,0,0,no_mans_land,ad,far,1.426278,20.87677,no_mans_land,deuce,near,2.644761,0.896091,1.153873,down the line,In,false,13:04:49,3930.709961,65,31,
,Opponent,17,in_play,Backhand,Topspin,87.755676,163,0,0,service_box,ad,near,-0.837018,5.506569,out,ad,far,1.213917,25.03158,0.706853,cross court,In,false,13:04:51,3931.959961,65,32,
,Player,18,in_play,Backhand,Slice,54.920967,163,0,0,no_mans_land,ad,far,1.599466,21.211304,no_mans_land,ad,near,-1.793185,2.018655,0.646891,cross court,In,false,13:04:52,3933.189941,65,33,
,Opponent,19,in_play,Backhand,Topspin,105.591042,163,0,0,no_mans_land,deuce,near,2.356682,3.745949,no_mans_land,ad,far,1.445082,24.047205,0.989017,down the line,In,false,13:04:54,3935.199951,65,35,
,Player,20,in_play,Forehand,Topspin,75.911835,163,0,0,no_mans_land,deuce,far,-2.212059,20.34222,no_mans_land,deuce,near,2.638753,1.136501,0.844048,cross court,In,false,13:04:55,3936.22998,65,36,
,Opponent,21,in_play,Forehand,Topspin,98.902626,163,0,0,no_mans_land,deuce,near,1.772058,3.179451,no_mans_land,deuce,far,-2.804688,24.892263,0.675708,cross court,In,false,13:04:56,3937.600098,65,38,
,Player,22,in_play,Forehand,Topspin,90.57946,163,0,0,no_mans_land,ad,far,2.230985,19.006613,no_mans_land,deuce,near,2.63047,0.795645,0.93794,down the line,In,false,13:04:58,3938.75,65,39,
,Opponent,23,in_play,Backhand,Topspin,108.506645,163,0,0,no_mans_land,ad,near,-0.994519,4.785939,out,ad,far,2.10129,25.441942,0.918754,cross court,In,false,13:04:59,3940,65,40,
,Player,24,in_play,Backhand,Slice,59.693085,163,0,0,no_mans_land,ad,far,1.911664,21.036781,no_mans_land,ad,near,-2.142065,1.102745,0.589652,cross court,In,false,13:05:00,3941.22998,65,41,
,Opponent,25,in_play,Backhand,Topspin,113.524849,163,0,0,no_mans_land,deuce,near,2.962278,2.788712,no_mans_land,ad,far,2.341836,24.647793,0.997503,down the line,In,false,13:05:02,3943.120117,65,43,
,Player,0,none,FH Volley,Flat,40.418251,164,0,0,no_mans_land,deuce,far,-0.769452,22.480175,out,deuce,near,1.430521,-3.416037,2.695685,cross court,In,false,13:05:38,3979.23999,66,19,none
4 6,Opponent,1,serve,Serve,Flat,145.683701,165,0,0,service_box,deuce,near,3.287218,5.716537,no_mans_land,deuce,far,-0.769452,23.688963,2.834169,out wide,In,false,13:05:46,3987.040039,66,27,
,Player,2,return,Forehand,Flat,95.086662,165,0,0,service_box,ad,near,-0.288639,10.791883,no_mans_land,deuce_alley,near,4.93256,0.152393,0.989886,down the line,Net,false,13:05:47,3987.830078,66,28,
,Player,0,none,Forehand,Slice,43.590107,166,0,0,service_box,deuce,near,1.458283,6.591698,out,deuce,near,1.977221,-1.946833,2.241456,cross court,Net,false,13:06:18,4019.320068,66,59,none
,Opponent,1,serve,Serve,Slice,110.536469,170,0,0,service_box,deuce,far,-0.698185,14.70476,no_mans_land,deuce,near,0.390289,1.009953,2.605928,down the T,In,false,13:09:04,4185.279785,69,45,
,Player,2,return,Backhand,Flat,82.421074,170,0,0,no_mans_land,ad,near,-2.76914,3.98858,no_mans_land,deuce,far,-1.613812,24.282957,0.998233,inside in,In,false,13:09:05,4186.149902,69,46,
,Opponent,3,serve_plus_one,Backhand,Topspin,73.006882,170,0,0,service_box,ad,far,2.018549,16.458233,no_mans_land,ad,near,-2.932593,0.416258,0.740796,cross court,In,false,13:09:06,4187.390137,69,47,
,Player,4,return_plus_one,Backhand,Topspin,96.539055,170,0,0,service_box,deuce,near,1.029692,6.064915,no_mans_land,ad,far,3.064519,24.50386,0.892354,down the line,In,false,13:09:08,4188.759766,69,49,
,Opponent,5,in_play,Forehand,Topspin,81.595779,170,0,0,no_mans_land,deuce,far,-3.462508,18.295177,no_mans_land,deuce,near,0.747016,3.515196,1.026843,cross court,In,false,13:09:09,4190.080078,69,50,
,Player,6,in_play,Forehand,Topspin,102.247459,170,0,0,service_box,ad,near,-2.409641,6.158151,out,deuce_alley,far,-4.526481,25.701426,0.815069,down the line,In,false,13:09:10,4191.279785,69,51,
,Opponent,7,in_play,Backhand,Topspin,47.237381,170,0,0,service_box,ad,near,-0.379762,10.643669,no_mans_land,ad,near,-1.457037,2.9153,0.775546,cross court,Net,false,13:09:11,4192.310059,69,52,
,Opponent,1,serve,Serve,Slice,125.039688,171,0,0,service_box,ad,far,0.824182,15.121459,no_mans_land,ad,near,-0.675775,0.740981,2.482672,down the T,In,false,13:09:34,4215.430176,70,15,
,Player,2,return,Forehand,Flat,59.395702,171,0,0,no_mans_land,ad,near,-0.333778,3.501184,no_mans_land,ad,far,0.762228,24.652617,1.603056,inside out,In,false,13:09:35,4216.27002,70,16,
,Opponent,3,serve_plus_one,Forehand,Topspin,94.668777,171,0,0,no_mans_land,ad,far,2.959889,19.059677,no_mans_land,ad,near,-0.106336,1.394624,1.344306,inside out,In,false,13:09:37,4218.279785,70,18,
,Player,4,return_plus_one,Backhand,Topspin,73.020813,171,0,0,no_mans_land,ad,near,-0.583807,5.32377,no_mans_land,ad,far,3.374335,24.569033,0.991275,cross court,In,false,13:09:38,4219.430176,70,19,
,Opponent,5,in_play,Backhand,Topspin,64.006653,171,0,0,no_mans_land,deuce,far,-4.065554,21.838074,no_mans_land,ad,near,-0.583807,4.798522,0.146271,down the line,In,false,13:09:39,4220.319824,70,20,
