,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Score_index_before,Pt_P1_before,Pt_P2_before,Gm_P1_before,Gm_P2_before,Set_P1_before,Set_P2_before,first_serve,P1_serving,game_type,Score_index_after,Pt_P1_after,Pt_P2_after,Gm_P1_after,Gm_P2_after,Set_P1_after,Set_P2_after,Bounce (x)Old,Bounce (y)Old,ShotOld,ResultOld,Hit (x)Old,Hit (y)Old,comment,Result2,W_UE,rally_length,rally_length_custom,BP,srv_from,srv_to,P_FH-Line,P_FH-Middle,P_FH-Cross,P_FH-II,P_FH-IO,P_FH-IM,P_FH-D,P_FH-Cross-Pass,P_FH-Middle-Pass,P_FH-Line-Pass,P_BH-Line,P_BH-Middle,P_BH-Cross,P_BH-Slice,P_BH-D,P_BH-Cross-Pass,P_BH-Middle-Pass,P_BH-Line-Pass,P_VOL,P_SMA,O_FH-Line,O_FH-Middle,O_FH-Cross,O_FH-II,O_FH-IO,O_FH-IM,O_FH-D,O_FH-Cross-Pass,O_FH-Middle-Pass,O_FH-Line-Pass,O_BH-Line,O_BH-Middle,O_BH-Cross,O_BH-Slice,O_BH-D,O_BH-Cross-Pass,O_BH-Middle-Pass,O_BH-Line-Pass,O_VOL,O_SMA,shot_from,shot_to,desc1,desc2,desc3,desc4,desc5
302,Opponent,1,serve,Serve,Slice,117.978516,121,0.0,0.0,service_box,deuce,near,3.708462,6.867726,no_mans_land,deuce,far,-0.841978,23.566782,2.741583,out wide,In,False,22:19:49,3254.600098,2,65.0,0.0,2.0,1.0,0.0,0.0,0.0,False,False,1.0,66.0,0.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,,F,2.0,1.0,False,deuce,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
303,Player,2,return,Forehand,Topspin,78.911583,121,0.0,0.0,out,deuce_alley,far,-4.319943,23.898584,no_mans_land,deuce_alley,near,5.108004,1.536464,1.148976,cross court,Out,False,22:19:50,3255.370117,2,65.0,0.0,2.0,1.0,0.0,0.0,0.0,False,False,1.0,66.0,0.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,,FE,2.0,1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,,,
304,Opponent,1,serve,Serve,Slice,209.089432,122,0.0,0.0,service_box,ad,near,-3.989312,5.684166,no_mans_land,ad,far,0.652373,24.301506,2.49505,out wide,In,False,22:20:10,3274.899902,2,66.0,0.0,3.0,1.0,0.0,0.0,0.0,True,False,1.0,67.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,F,2.0,1.0,False,ad,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
305,Player,2,return,Backhand,Flat,76.619614,122,0.0,0.0,service_box,ad,near,-1.946059,10.462893,out,ad_out,near,-5.536846,-0.662897,0.916322,down the line,Net,False,22:20:10,3275.600098,2,66.0,0.0,3.0,1.0,0.0,0.0,0.0,True,False,1.0,67.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,FE,2.0,1.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,BH,Middle,,,
308,Player,0,serve_plus_one,Backhand,Flat,85.642365,124,0.0,0.0,no_mans_land,deuce,far,-1.516851,20.191334,no_mans_land,ad,near,-1.227321,0.358306,0.68456,down the line,In,False,22:21:00,3324.77002,1,67.0,0.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,68.0,1.0,0.0,1.0,1.0,0.0,0.0,,,3.0,,,,,,,2.0,1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Opponent,0,return_plus_one,Forehand,Slice,50.122047,124,0.0,0.0,service_box,ad,near,-0.786075,7.627378,no_mans_land,deuce,far,-1.29366,23.548975,0.591787,down the line,In,False,22:21:01,3326.0,1,67.0,0.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,68.0,1.0,0.0,1.0,1.0,0.0,0.0,,,4.0,,,,,,,2.0,1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Player,1,serve,Serve,Slice,107.96489,124,0.0,0.0,service_box,deuce,far,-3.778957,16.823866,no_mans_land,deuce,near,0.269958,-0.30135,2.547961,out wide,In,False,22:20:58,3322.830078,1,67.0,0.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,68.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,F,2.0,1.0,False,deuce,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
307,Opponent,2,return,Forehand,Flat,85.485176,124,0.0,0.0,no_mans_land,ad,near,-1.7,-0.73,out,deuce_out,far,-5.654953,25.109961,0.799862,down the line,Out,False,22:20:58,3323.5,1,67.0,0.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,68.0,1.0,0.0,1.0,1.0,0.0,0.0,-3.646723,1.298195,,In,,,,,FE,2.0,1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,FH,Cross,,,
311,Opponent,0,return,Backhand,Topspin,122.19133,125,0.0,0.0,no_mans_land,deuce,near,2.948982,4.83629,out,ad,far,3.708415,25.048433,1.572249,down the line,In,False,22:21:21,3345.929932,-1,68.0,1.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,68.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2.0,,,,,,,-1.0,-1.0,False,ad,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Player,1,serve,Serve,Slice,115.190155,125,0.0,0.0,service_box,ad,far,2.4,18.77,no_mans_land,ad,near,-1.004841,0.0,2.567894,out wide,Out,False,22:21:20,3345.0,-1,68.0,1.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,68.0,1.0,0.0,1.0,1.0,0.0,0.0,2.271289,15.988728,,In,-1.004841,-0.37125,,,,-1.0,-1.0,False,ad,body,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
312,Player,1,serve,Serve,Slice,132.793442,126,0.0,0.0,service_box,ad,far,2.174993,17.005466,out,ad,near,-0.703196,-0.850821,2.38157,down the T,In,False,22:21:29,3354.399902,1,68.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,1.0,69.0,2.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,4.0,3.0,False,ad,body,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
313,Opponent,2,return,Backhand,Flat,78.697899,126,0.0,0.0,no_mans_land,deuce,near,1.1529,2.749628,no_mans_land,ad,far,3.196649,24.664366,1.315645,down the line,In,False,22:21:30,3355.199951,1,68.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,1.0,69.0,2.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,4.0,3.0,False,ad,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,BH,Middle,,,
314,Player,3,serve_plus_one,Forehand,Topspin,99.720215,126,0.0,0.0,no_mans_land,ad,far,3.717153,19.062426,no_mans_land,deuce,near,0.609333,-0.458273,0.881914,down the line,In,False,22:21:31,3356.600098,1,68.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,1.0,69.0,2.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,F,4.0,3.0,False,ad,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,FH,Cross,,,
315,Opponent,4,return_plus_one,Backhand,Slice,89.176834,126,0.0,0.0,service_box,ad,far,1.148353,14.892921,out,ad_alley,far,4.59013,26.013224,0.759707,down the line,Net,False,22:21:33,3357.929932,1,68.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,1.0,69.0,2.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,FE,4.0,3.0,False,ad,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
317,Opponent,0,return,Forehand,Flat,74.582069,127,0.0,0.0,no_mans_land,deuce_alley,near,4.783646,0.836267,no_mans_land,deuce_alley,far,-4.619899,24.612268,0.715459,cross court,Out,False,22:21:55,3380.22998,-1,69.0,2.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,69.0,2.0,0.0,1.0,1.0,0.0,0.0,,,2.0,,,,,,,-1.0,-1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Player,1,serve,Serve,Slice,114.319725,127,0.0,0.0,service_box,deuce,far,-3.190277,18.162426,no_mans_land,deuce,near,0.394295,0.0,2.512383,out wide,Let,False,22:21:54,3379.530029,-1,69.0,2.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,69.0,2.0,0.0,1.0,1.0,0.0,0.0,,,,In,0.394295,-0.145711,,,,-1.0,-1.0,False,deuce,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
318,Player,1,serve,Serve,Kick,167.104736,128,0.0,0.0,service_box,deuce_out,far,-3.7,17.47,no_mans_land,deuce,near,0.45288,0.0,2.427815,out wide,In,False,22:22:14,3399.5,1,69.0,2.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,70.0,3.0,0.0,1.0,1.0,0.0,0.0,-6.139163,18.032066,,Out,0.45288,0.155234,,,F,2.0,1.0,False,deuce,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
319,Opponent,2,return,Forehand,Topspin,93.571404,128,0.0,0.0,service_box,ad,far,0.216345,16.906673,no_mans_land,deuce_alley,far,-5.248652,24.967728,0.990451,down the line,Net,False,22:22:15,3400.22998,1,69.0,2.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,70.0,3.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,FE,2.0,1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,,,
320,Player,1,serve,Serve,Slice,95.396133,129,0.0,0.0,service_box,ad,far,2.814201,14.33685,out,ad,near,-0.778859,-0.743867,2.491162,out wide,In,False,22:22:32,3417.469971,1,70.0,3.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,71.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
321,Opponent,2,return,Backhand,Topspin,87.594299,129,0.0,0.0,service_box,ad,near,-2.85122,6.791255,no_mans_land,ad_alley,far,4.417276,23.687523,0.963825,down the line,In,False,22:22:33,3418.169922,1,70.0,3.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,71.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
322,Player,3,serve_plus_one,Backhand,Slice,62.116451,129,0.0,0.0,no_mans_land,ad,far,1.379687,21.5704,no_mans_land,ad_alley,near,-4.156909,1.594001,0.704963,down the line,In,False,22:22:34,3419.300049,1,70.0,3.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,71.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Slice,,,
323,Opponent,4,return_plus_one,Forehand,Topspin,104.283287,129,0.0,0.0,no_mans_land,ad,near,-2.54395,3.893397,no_mans_land,ad,far,2.220312,24.389931,1.407417,inside out,In,False,22:22:36,3420.929932,1,70.0,3.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,71.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
324,Player,5,in_play,Backhand,Topspin,86.827126,129,0.0,0.0,no_mans_land,ad,far,0.875549,18.779652,out,ad_alley,near,-4.12646,-1.45901,0.430588,down the line,In,False,22:22:37,3422.100098,1,70.0,3.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,71.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
325,Opponent,6,in_play,Forehand,Topspin,34.756573,129,0.0,0.0,service_box,deuce,far,-1.825186,18.040007,no_mans_land,ad,far,3.155279,23.225218,1.541319,inside in,Net,False,22:22:38,3423.530029,1,70.0,3.0,0.0,1.0,1.0,0.0,0.0,True,True,1.0,71.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,UE,6.0,6.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
327,Player,0,return,Backhand,Topspin,94.956688,130,0.0,0.0,service_box,ad,near,-0.56195,5.963419,out,deuce,far,-2.076915,25.865137,1.006868,inside in,In,False,22:24:37,3542.679932,-2,71.0,0.0,0.0,2.0,1.0,0.0,0.0,True,False,1.0,71.0,0.0,0.0,2.0,1.0,0.0,0.0,,,2.0,,,,,,,-1.0,-1.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Opponent,1,serve,Serve,Flat,161.844543,130,0.0,0.0,service_box,deuce,far,-0.733333333,18.47,no_mans_land,deuce,near,0.697615,0.0,2.588415,down the T,Out,False,22:24:37,3541.97998,-2,71.0,0.0,0.0,2.0,1.0,0.0,0.0,True,False,1.0,71.0,0.0,0.0,2.0,1.0,0.0,0.0,-1.782794,17.987478,,In,0.697615,0.528228,,,,-1.0,-1.0,False,deuce,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
333,Player,0,in_play,Forehand,Topspin,63.58881,131,0.0,0.0,service_box,deuce,far,-2.491392,17.654593,out,ad,far,1.213967,25.237099,1.06123,inside in,Net,False,22:24:54,3559.280029,1,71.0,0.0,0.0,2.0,1.0,0.0,0.0,False,False,1.0,72.0,1.0,0.0,2.0,1.0,0.0,0.0,,,6.0,,,,,,,5.0,5.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Opponent,1,serve,Serve,Slice,124.04174,131,0.0,0.0,service_box,deuce,far,-0.292052,17.539425,no_mans_land,deuce,near,0.660222,0.713341,2.544177,down the T,In,False,22:24:49,3553.75,1,71.0,0.0,0.0,2.0,1.0,0.0,0.0,False,False,1.0,72.0,1.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,T,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
329,Player,2,return,Backhand,Topspin,96.118919,131,0.0,0.0,no_mans_land,deuce,near,0.834523,2.407946,out,deuce,far,-0.867724,25.176098,1.347783,inside out,In,False,22:24:49,3554.679932,1,71.0,0.0,0.0,2.0,1.0,0.0,0.0,False,False,1.0,72.0,1.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,middle,BH,IM,,,
330,Opponent,3,serve_plus_one,Forehand,Topspin,90.962761,131,0.0,0.0,no_mans_land,deuce,far,-2.002354,18.619814,no_mans_land,deuce,near,0.634474,0.034957,0.846955,cross court,In,False,22:24:51,3555.820068,1,71.0,0.0,0.0,2.0,1.0,0.0,0.0,False,False,1.0,72.0,1.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,,,
331,Player,4,return_plus_one,Forehand,Topspin,105.111687,131,0.0,0.0,no_mans_land,ad,near,-0.786888,2.806866,no_mans_land,deuce,far,-3.029377,24.8307,1.091161,down the line,In,False,22:24:52,3556.879883,1,71.0,0.0,0.0,2.0,1.0,0.0,0.0,False,False,1.0,72.0,1.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,middle,FH,Middle,,,
332,Opponent,5,in_play,Forehand,Topspin,94.144615,131,0.0,0.0,no_mans_land,ad,far,1.133333333,24.87,no_mans_land,ad,near,-0.756622,-0.236383,0.701479,inside out,Out,False,22:24:53,3557.919922,1,71.0,0.0,0.0,2.0,1.0,0.0,0.0,False,False,1.0,72.0,1.0,0.0,2.0,1.0,0.0,0.0,1.314657,21.571815,,In,,,,,UE,5.0,5.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
334,Opponent,1,serve,Serve,Flat,124.911072,132,0.0,0.0,service_box,ad,far,4.3,17.67,no_mans_land,ad,near,-0.743868,0.254493,2.48361,out wide,Out,False,22:25:12,3577.550049,-2,72.0,1.0,0.0,2.0,1.0,0.0,0.0,True,False,1.0,72.0,1.0,0.0,2.0,1.0,0.0,0.0,2.808036,14.499022,,In,,,,,,-1.0,-1.0,False,ad,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
335,Opponent,0,none,Backhand,Topspin,121.310768,133,0.0,0.0,out,ad,near,-0.901307,-0.098564,no_mans_land,deuce,far,-1.33002,19.799459,1.642909,inside in,Out,False,22:25:19,3583.780029,1,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Opponent,1,serve,Serve,Kick,137.589569,134,0.0,0.0,service_box,ad,far,1.297159,17.987478,out,ad,near,-0.901307,-0.623811,2.553559,down the T,In,False,22:25:25,3590.379883,1,72.0,1.0,0.0,2.0,1.0,0.0,0.0,False,False,1.0,73.0,2.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,3.0,2.0,False,ad,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
337,Player,2,return,Forehand,Topspin,110.076195,134,0.0,0.0,out,ad_out,near,-3.6,1.17,no_mans_land,ad,far,1.748628,24.853086,1.200901,inside in,In,False,22:25:26,3591.219971,1,72.0,1.0,0.0,2.0,1.0,0.0,0.0,False,False,1.0,73.0,2.0,0.0,2.0,1.0,0.0,0.0,-5.548195,-0.301801,,Out,,,,,F,3.0,2.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
338,Opponent,3,serve_plus_one,Backhand,Topspin,68.084602,134,0.0,0.0,service_box,ad,near,-2.643702,5.506569,no_mans_land,ad,near,-3.909675,-0.47369,0.387682,cross court,Net,False,22:25:27,3592.179932,1,72.0,1.0,0.0,2.0,1.0,0.0,0.0,False,False,1.0,73.0,2.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,FE,3.0,2.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,BH,Line,,,
339,Opponent,1,serve,Serve,Slice,153.740936,135,0.0,0.0,service_box,deuce,far,-1.623898,18.113962,no_mans_land,deuce,near,0.773236,0.125657,2.632037,down the T,In,False,22:25:56,3620.850098,2,73.0,2.0,0.0,2.0,1.0,0.0,0.0,True,False,1.0,74.0,2.0,1.0,2.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,deuce,body,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
340,Player,2,return,Backhand,Topspin,74.431427,135,0.0,0.0,out,ad_out,near,-3.066666667,1.57,out,deuce,far,-2.48121,25.467293,1.342067,inside in,In,False,22:25:56,3621.679932,2,73.0,2.0,0.0,2.0,1.0,0.0,0.0,True,False,1.0,74.0,2.0,1.0,2.0,1.0,0.0,0.0,-5.670068,-0.596318,,Out,,,,,,6.0,6.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,BH,II,,,
341,Opponent,3,serve_plus_one,Backhand,Flat,72.454666,135,0.0,0.0,no_mans_land,ad,far,2.658449,20.706007,out,ad,near,-3.387611,-1.139783,1.160995,cross court,In,False,22:25:58,3623.320068,2,73.0,2.0,0.0,2.0,1.0,0.0,0.0,True,False,1.0,74.0,2.0,1.0,2.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
342,Player,4,return_plus_one,Backhand,Topspin,107.344002,135,0.0,0.0,no_mans_land,ad,near,-1.876753,4.00787,out,ad,far,3.232229,25.07144,1.528492,cross court,In,False,22:26:00,3624.850098,2,73.0,2.0,0.0,2.0,1.0,0.0,0.0,True,False,1.0,74.0,2.0,1.0,2.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
343,Opponent,5,in_play,Backhand,Flat,97.380569,135,0.0,0.0,no_mans_land,ad,far,3.069906,19.194496,out,ad,near,-3.485719,-0.784692,0.962797,cross court,In,False,22:26:01,3625.97998,2,73.0,2.0,0.0,2.0,1.0,0.0,0.0,True,False,1.0,74.0,2.0,1.0,2.0,1.0,0.0,0.0,,,,,,,,,,6.0,6.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
344,Player,6,in_play,Backhand,Slice,65.012672,135,0.0,0.0,service_box,deuce,far,-0.486387,14.454188,no_mans_land,ad,far,3.984998,24.184334,1.169616,down the line,Net,False,22:26:02,3627.149902,2,73.0,2.0,0.0,2.0,1.0,0.0,0.0,True,False,1.0,74.0,2.0,1.0,2.0,1.0,0.0,0.0,,,,,,,,,UE,6.0,6.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Slice,,,
345,Player,0,none,Forehand,Topspin,78.945282,136,0.0,0.0,no_mans_land,ad,near,-0.911823,3.045941,no_mans_land,deuce,far,-0.372409,23.784868,1.46566,down the line,In,False,22:26:22,3647.370117,1,74.0,2.0,1.0,2.0,1.0,0.0,0.0,True,False,1.0,75.0,3.0,1.0,2.0,1.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Opponent,1,serve,Serve,,,136,,,,,,0.166666667,17.47,,ad,near,-0.5,-0.53,,,In,,,3646.600098,1,74.0,2.0,1.0,2.0,1.0,0.0,0.0,True,False,1.0,75.0,3.0,1.0,2.0,1.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,ad,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
940,Player,2,serve,Forehand,,,136,,,,,,-1.066666667,2.27,,,far,0.466666667,24.37,,,In,,,3647.600098,1,74.0,2.0,1.0,2.0,1.0,0.0,0.0,True,False,1.0,75.0,3.0,1.0,2.0,1.0,0.0,0.0,,,,Out,,,,,,3.0,3.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,middle,FH,Middle,,,
