,Player,Shot,Type,Stroke,Spin,Speed,Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Result2,Bounce (x)2,Bounce (y)2,ResultOld,Bounce (x)old,Bounce (y)old,Bounce (x)Old,Bounce (y)Old,comment
119,Opponent,1,second_serve,Serve,Slice,136,43,0,0,service_box,ad,near,-0.653402,6.894352,no_mans_land,ad,far,0.594804,24.11537,2.424787,down the T,In,False,15:07:07,1394.959961,1,,,,,,,,,
120,Player,2,return,Forehand,Flat,65,43,0,0,no_mans_land,ad,far,2.564228,19.289209,no_mans_land,ad,near,-0.945736,0.318702,1.110257,inside out,In,False,15:07:08,1395.73999,1,,,,,,,,,
121,Opponent,3,serve_plus_one,Backhand,Flat,69,43,0,0,no_mans_land,ad,near,-2.050195,3.834062,no_mans_land,ad,far,2.609859,24.199549,1.026289,cross court,In,False,15:07:09,1397.119995,1,,,,,,,,,
122,Player,4,return_plus_one,Backhand,Topspin,85,43,0,0,no_mans_land,deuce,far,-3.079524,20.666939,no_mans_land,ad,near,-2.997889,0.224786,0.644097,down the line,In,False,15:07:11,1398.579956,1,,,,,,,,,
123,Opponent,5,in_play,Forehand,Topspin,59,43,0,0,service_box,deuce,near,2.524878,6.516016,out,deuce,far,-2.86605,26.293348,0.840107,cross court,In,False,15:07:12,1399.719971,1,,,,,,,,,
124,Player,6,in_play,FH Volley,Flat,38,43,0,0,service_box,deuce,far,-1.870523,13.51986,service_box,deuce,near,2.524878,5.990769,0.270554,cross court,In,False,15:07:13,1401.079956,1,,,,,,,,,
125,Opponent,7,in_play,Backhand,Flat,58,43,0,0,service_box,ad,near,-2.336106,11.1118,no_mans_land,ad,far,2.693546,21.89636,0.409089,cross court,In,False,15:07:15,1402.719971,1,,,,,,,,,
126,Player,8,in_play,BH Volley,Flat,28,43,0,0,service_box,deuce,far,-2.237372,18.218224,service_box,ad,near,-2.336106,10.586554,0.860371,down the line,In,False,15:07:16,1403.680054,1,,,,,,,,,
127,Opponent,1,first_serve,Serve,Flat,174,47,0,0,service_box,deuce,near,2.411279,5.871282,no_mans_land,deuce,far,-0.969336,24.765337,2.767706,out wide,In,False,15:07:55,1443.079956,1,,,,,,,,,
128,Player,2,return,Forehand,Topspin,77,47,0,0,service_box,deuce,far,-1.527056,15.212042,out,deuce_alley,near,4.297062,-1.032548,0.812746,down the line,In,False,15:07:56,1443.73999,1,,,,,,,,,
129,Opponent,3,serve_plus_one,Forehand,Flat,107,47,0,0,no_mans_land,ad,near,-3.528129,4.856758,no_mans_land,deuce,far,-3.83073,23.082136,1.145868,down the line,In,False,15:07:57,1445.160034,1,,,,,,,,,
130,Player,4,return_plus_one,Backhand,Flat,81,47,0,0,service_box,ad,far,2.328939,17.660507,out,ad,near,-3.845433,-0.859008,0.554468,cross court,In,False,15:07:59,1446.579956,1,,,,,,,,,
131,Opponent,5,in_play,Backhand,Flat,95,47,0,0,no_mans_land,ad,near,-1.977853,5.062068,no_mans_land,ad,far,3.637722,24.592176,1.043382,cross court,In,False,15:08:00,1447.920044,1,,,,,,,,,
132,Player,6,in_play,Backhand,Flat,78,47,0,0,service_box,ad,far,2.333894,16.478765,no_mans_land,ad,near,-3.575895,-0.360463,0.583488,cross court,In,False,15:08:01,1449.119995,1,,,,,,,,,
133,Opponent,7,in_play,Backhand,Topspin,91,47,0,0,no_mans_land,ad,near,-2.421661,2.508092,no_mans_land,ad,far,4.067609,24.478214,1.122955,cross court,In,False,15:08:02,1450.47998,1,,,,,,,,,
134,Player,8,in_play,Backhand,Flat,87,47,0,0,no_mans_land,ad,far,0.133502,19.818104,no_mans_land,ad,near,-3.419446,-0.403385,0.574071,cross court,In,False,15:08:04,1451.699951,1,,,,,,,,,
135,Opponent,9,in_play,Forehand,Topspin,77,47,0,0,service_box,ad,far,2.158991,18.215555,out,ad,far,0.49455,26.11767,0.855712,inside out,Net,False,15:08:05,1452.97998,1,,,,,,,,,
136,Opponent,1,first_serve,Serve,Slice,136,48,0,0,service_box,deuce_alley,far,-4.6835,12.281137,no_mans_land,ad,far,0.918988,24.58613,2.541764,out wide,Net,False,15:08:40,1487.97998,-2,Net,-4.6835,12.281137,Net,,,-4.6835,12.281137,
137,Opponent,1,second_serve,Serve,Flat,157,49,0,0,no_mans_land,ad,near,-0.912895,5.409184,no_mans_land,ad,far,0.873519,24.291739,2.512152,down the T,Out,False,15:09:00,1508.23999,1,,,,,,,,,
138,Player,0,return,Forehand,Topspin,80,49,0,0,no_mans_land,ad,far,-0.1,7.4,out,ad,near,-1.384107,-0.832225,1.047673,inside out,None,False,15:09:01,1508.939941,1,None,-0.1,7.4,In,1.415762,18.864569,,,
139,Player,1,first_serve,Serve,Slice,155,51,0,0,service_box,deuce,near,0.77105,6.720294,no_mans_land,deuce,far,-1.049221,23.58671,2.849396,down the T,In,False,15:11:06,1633.579956,1,,,,,,,,,
140,Opponent,2,return,Backhand,Topspin,81,51,0,0,out,ad,far,0.299483,24.138865,no_mans_land,deuce,near,1.047254,-0.03403,0.820858,inside in,Out,False,15:11:06,1634.339966,1,,,,,,,,,
141,Opponent,1,first_serve,Serve,Flat,154,53,0,0,service_box,deuce,near,0.948045,11.201139,no_mans_land,ad,near,0.488095,1.267367,2.453346,down the T,Net,False,15:11:47,1674.780029,-2,,,,,,,,,
142,Player,1,first_serve,Serve,Flat,126,54,0,0,service_box,deuce,near,1.020522,6.24679,no_mans_land,deuce,far,-0.845739,24.845427,2.709843,down the T,In,False,15:11:58,1685.939941,1,,,,,,,,,
143,Opponent,2,return,Backhand,Topspin,79,54,0,0,service_box,deuce,far,-0.544129,17.403086,no_mans_land,deuce,near,1.184005,0.93698,1.1901,inside out,In,False,15:11:59,1686.839966,1,,,,,,,,,
144,Player,3,serve_plus_one,Forehand,Topspin,76,54,0,0,service_box,ad,near,-1.951615,5.931754,out,deuce,far,-1.297015,25.367645,0.821299,down the line,In,False,15:12:00,1688.079956,1,,,,,,,,,
145,Opponent,4,return_plus_one,Backhand,Topspin,69,54,0,0,service_box,ad,far,3.024822,14.661836,out,ad,near,-2.104423,-0.650102,0.639555,cross court,In,False,15:12:01,1689.300049,1,,,,,,,,,
146,Player,5,in_play,Backhand,Topspin,98,54,0,0,no_mans_land,ad,near,-0.774086,3.577069,no_mans_land,ad_alley,far,4.761324,24.295763,0.912323,down the line,In,False,15:12:03,1690.780029,1,,,,,,,,,
147,Opponent,6,in_play,Forehand,Topspin,90,54,0,0,no_mans_land,deuce,far,-2.260677,19.366064,out,ad,near,-2.082589,-0.883468,0.851145,inside in,In,False,15:12:04,1691.939941,1,,,,,,,,,
148,Player,7,in_play,Forehand,Flat,104,54,0,0,no_mans_land,deuce,near,2.11966,3.849282,out,deuce,far,-2.24511,25.713991,0.751983,cross court,In,False,15:12:05,1693.199951,1,,,,,,,,,
149,Opponent,8,in_play,Forehand,Topspin,84,54,0,0,service_box,ad,near,-1.335959,11.786284,out,deuce,near,3.368235,-0.553622,0.495634,down the line,Net,False,15:12:06,1694.300049,1,,,,,,,,,
150,Player,1,first_serve,Serve,Flat,117,57,0,0,service_box,ad,near,-2.85,7.3,no_mans_land,ad,far,0.739843,24.240614,2.537841,out wide,Let,False,15:12:33,1720.97998,-1,Let,-2.85,7.3,In,-2.851491,7.292738,,,
151,Opponent,0,return,Backhand,Slice,59,57,0,0,service_box,ad,far,2.585345,14.625919,out,ad_alley,near,-4.974271,-1.180644,0.726218,down the line,In,False,15:12:34,1722.02002,-1,Shot=0,-2.85,7.3,,,,,,
152,Player,1,first_serve,Serve,Flat,123,58,0,0,service_box,ad,near,-2.920318,7.043907,no_mans_land,ad,far,1.305585,24.922815,2.473693,out wide,In,False,15:12:45,1732.73999,1,,,,,,,,,
153,Opponent,2,return,Backhand,Topspin,89,58,0,0,no_mans_land,ad,far,2.395555,18.473482,no_mans_land,ad_alley,near,-4.623474,-0.32137,0.771854,down the line,In,False,15:12:46,1733.680054,1,,,,,,,,,
154,Player,3,serve_plus_one,Backhand,Topspin,105,58,0,0,no_mans_land,deuce,near,2.731169,4.686931,no_mans_land,ad,far,4.050993,24.360769,1.048619,down the line,In,False,15:12:47,1734.97998,1,,,,,,,,,
155,Opponent,1,first_serve,Serve,Slice,98,60,0,0,service_box,deuce_alley,far,-5.068375,16.843517,no_mans_land,deuce,near,0.795326,0.355872,2.979359,out wide,Out,False,15:13:44,1791.880005,-2,,,,,,,,,
156,Opponent,1,second_serve,Serve,Kick,118,61,0,0,service_box,deuce,far,-1.245791,14.676473,no_mans_land,deuce,near,0.377285,0.750284,2.544665,down the T,In,False,15:13:59,1807.339966,0,,,,,,,,,
157,Player,2,return,Backhand,Topspin,75,61,0,0,no_mans_land,deuce,near,0.995061,5.201363,out,deuce,far,-2.589716,25.301352,1.305693,inside out,In,False,15:14:00,1808.180054,0,,,,,,,,,
158,Opponent,3,serve_plus_one,Forehand,Topspin,98,61,0,0,no_mans_land,ad,far,1.841543,19.20163,no_mans_land,deuce,near,1.18905,1.185534,0.826704,down the line,In,False,15:14:02,1809.599976,0,,,,,,,,,
159,Player,4,return_plus_one,Backhand,Topspin,90,61,0,0,no_mans_land,ad_alley,near,-4.819711,4.756909,out,ad,far,1.727044,25.85799,1.063509,down the line,Out,False,15:14:03,1810.780029,0,,,,,,,,,
160,Opponent,1,first_serve,Serve,Flat,134,63,0,0,service_box,ad,far,0.717574,15.520487,no_mans_land,ad,near,-1.082892,1.068172,2.610705,down the T,In,False,15:14:32,1839.880005,0,,,,,,,,,
161,Player,2,return,Forehand,Topspin,73,63,0,0,no_mans_land,ad_alley,near,-1.75,-1.0,out,ad,far,1.250074,25.621288,1.536146,inside in,Out,False,15:14:33,1840.680054,0,Out,-1.75,-1.0,In,-4.417534,3.389143,-1.75,3.3,
162,Opponent,0,serve_plus_one,Forehand,Topspin,87,63,0,0,no_mans_land,ad,far,0.831654,18.93811,no_mans_land,ad,near,-1.757166,0.354101,0.7209,inside out,In,False,15:14:34,1842.079956,0,,,,,,,,,
163,Player,0,return_plus_one,Backhand,Topspin,89,63,0,0,no_mans_land,deuce,near,2.066557,3.893397,out,ad,far,3.519215,25.82675,1.272309,down the line,In,False,15:14:36,1843.880005,0,,,,,,,,,
164,Opponent,1,first_serve,Serve,Flat,132,64,0,0,service_box,ad,near,-3.181631,8.274133,no_mans_land,deuce,near,-0.058049,0.643461,2.210698,out wide,Net,False,15:15:01,1868.76001,-2,,,,,,,,,
165,Opponent,1,first_serve,Serve,Kick,125,65,0,0,service_box,deuce,far,-1.116697,17.883354,no_mans_land,ad,near,0.389408,0.242112,2.368689,down the T,In,False,15:15:16,1883.560059,1,In,-1.116697,17.883354,Out,,,-1.116697,17.883354,
166,Player,2,return,Backhand,Flat,85,65,0,0,no_mans_land,ad,near,-2.231446,4.617066,out,deuce,far,-1.906419,25.344938,1.151858,inside in,In,False,15:15:16,1884.380005,1,,,,,,,,,
167,Opponent,3,serve_plus_one,Backhand,Topspin,88,65,0,0,out,deuce,far,-3.157622,24.6299,no_mans_land,ad,near,-2.844973,-0.119852,0.691316,down the line,Out,False,15:15:18,1885.680054,1,,,,,,,,,
168,Opponent,1,second_serve,Serve,Flat,108,66,0,0,service_box,ad,far,0.31608,14.1,no_mans_land,ad,near,-0.785478,0.99251,2.400633,down the T,In,False,15:15:50,1918.160034,0,In,0.31608,14.1,In,,,0.31608,13.148398,
169,Opponent,1,first_serve,Serve,Slice,117,67,0,0,service_box,deuce,near,0.124591,11.606533,no_mans_land,deuce,near,0.456248,0.596239,2.46811,down the T,Net,False,15:16:15,1943.040039,-2,,,,,,,,,
170,Opponent,1,second_serve,Serve,Kick,123,68,0,0,service_box,deuce,far,-1.928007,15.909503,no_mans_land,deuce,near,0.287269,1.378461,2.442473,down the T,In,False,15:16:30,1957.939941,0,,,,,,,,,
171,Player,2,return,Backhand,Topspin,67,68,0,0,no_mans_land,deuce,near,1.1298,4.978333,out,deuce,far,-3.061212,25.199984,1.100889,inside out,In,False,15:16:31,1958.719971,0,,,,,,,,,
172,Opponent,3,serve_plus_one,Forehand,Topspin,101,68,0,0,no_mans_land,ad,far,2.311015,18.561129,no_mans_land,deuce,near,1.574206,0.994373,1.005208,down the line,In,False,15:16:32,1960.439941,0,,,,,,,,,
173,Player,1,first_serve,Serve,Slice,155,70,0,0,service_box,deuce,far,-2.518713,17.596512,no_mans_land,deuce,near,0.592439,0.958443,2.543566,out wide,In,False,15:18:32,2080.179932,0,,,,,,,,,
174,Opponent,2,return,Forehand,Topspin,74,70,0,0,service_box,ad,near,-0.0263,6.994659,no_mans_land,deuce,far,-3.320212,24.821213,0.682244,down the line,In,False,15:18:33,2081.02002,0,,,,,,,,,
175,Player,3,serve_plus_one,Forehand,Topspin,67,70,0,0,no_mans_land,deuce,far,-2.956227,20.629028,no_mans_land,ad,near,-0.495545,1.456931,0.956058,inside in,In,False,15:18:34,2082.280029,0,,,,,,,,,
176,Opponent,4,return_plus_one,Forehand,Topspin,70,70,0,0,service_box,ad,near,-1.876928,6.047267,out,deuce,far,-2.786467,26.422102,1.309602,down the line,In,False,15:18:36,2083.699951,0,,,,,,,,,
177,Player,5,in_play,Backhand,Topspin,60,70,0,0,service_box,ad,far,1.625155,16.258829,no_mans_land,ad,near,-1.206119,1.807148,0.895424,cross court,In,False,15:18:37,2085.23999,0,,,,,,,,,
178,Opponent,6,in_play,Forehand,Topspin,76,70,0,0,no_mans_land,ad,near,-1.256421,2.898492,no_mans_land,ad,far,1.625779,23.634674,1.040356,inside out,In,False,15:18:39,2086.800049,0,,,,,,,,,
179,Player,7,in_play,Backhand,Flat,77,70,0,0,no_mans_land,ad,far,1.544977,19.702084,no_mans_land,ad,near,-1.602415,0.765086,0.990728,cross court,In,False,15:18:40,2088.139893,0,,,,,,,,,
180,Opponent,8,in_play,Forehand,Topspin,81,70,0,0,no_mans_land,ad,near,-3.010432,1.694459,no_mans_land,ad,far,1.753524,24.593477,1.081359,inside out,In,False,15:18:42,2089.580078,0,,,,,,,,,
181,Player,9,in_play,Backhand,Topspin,72,70,0,0,service_box,deuce,near,1.202073,10.907647,out,ad,near,-3.591232,-0.594553,0.93779,down the line,Net,False,15:18:43,2090.679932,0,,,,,,,,,
182,Player,1,first_serve,Serve,Slice,110,71,0,0,service_box,ad,far,3.523999,15.566063,no_mans_land,ad,near,-0.878147,0.109864,2.544467,out wide,In,False,15:19:06,2113.540039,1,,,,,,,,,
183,Opponent,2,return,Backhand,Flat,105,71,0,0,no_mans_land,deuce,near,1.453744,4.712837,no_mans_land,ad_alley,far,4.920251,23.436321,1.048215,down the line,In,False,15:19:06,2114.419922,1,,,,,,,,,
184,Player,3,serve_plus_one,Forehand,Topspin,72,71,0,0,no_mans_land,ad,far,2.526504,19.454929,no_mans_land,deuce,near,0.664832,1.010447,0.582263,down the line,In,False,15:19:07,2115.5,1,,,,,,,,,
185,Opponent,4,return_plus_one,Backhand,Flat,56,71,0,0,no_mans_land,ad,near,-0.378008,3.119488,out,ad,far,2.866443,25.94783,1.608239,cross court,In,False,15:19:09,2117.159912,1,,,,,,,,,
186,Player,5,in_play,Forehand,Topspin,80,71,0,0,no_mans_land,deuce,far,-2.184838,18.426643,no_mans_land,ad,near,-0.391836,2.572787,1.294315,inside in,In,False,15:19:11,2119.439941,1,,,,,,,,,
187,Player,0,none,Forehand,Topspin,80,72,0,0,service_box,deuce,far,-0.460576,12.048712,no_mans_land,ad,near,-0.415377,0.764769,2.207904,inside in,In,False,15:19:25,2132.580078,1,,,,,,,,,
188,Player,1,first_serve,Serve,Slice,126,73,0,0,service_box,deuce,far,-3.765099,17.011776,service_box,deuce,near,0.665689,0.506687,2.865876,out wide,In,False,15:19:37,2145.080078,1,,,,,,,,,
189,Opponent,0,return,Forehand,Slice,70,73,0,0,no_mans_land,deuce,near,2.202338,1.499547,no_mans_land,deuce_out,far,-5.656808,23.926165,1.002318,down the line,In,False,15:19:38,2146.080078,1,,,,,,,,,
190,Player,1,first_serve,Serve,Flat,149,75,0,0,service_box,ad,far,3.138843,15.386776,no_mans_land,ad,near,-0.412763,0.418488,2.27578,out wide,Net,False,15:19:58,2166.399902,-1,Net,3.138843,15.386776,In,,,3.138843,15.386776,
191,Player,1,first_serve,Serve,Slice,113,76,0,0,service_box,ad,far,3.138843,15.386776,no_mans_land,ad,near,-1.329561,0.383815,2.559128,down the T,Let,False,15:20:10,2177.639893,-1,Let,3.138843,15.386776,In,,,0.942249,13.59083,
192,Opponent,0,return,Forehand,Topspin,80,76,0,0,no_mans_land,deuce,near,0.128459,4.666224,no_mans_land,ad,far,1.438723,24.626451,1.2593,inside in,In,False,15:20:10,2178.399902,-1,,,,,,,,,
193,Player,1,first_serve,Serve,Slice,93,77,0,0,service_box,ad,far,1.838217,14.229124,no_mans_land,ad,near,-0.796339,-0.114348,2.518455,down the T,In,False,15:20:23,2191.100098,0,,,,,,,,,
194,Opponent,2,return,Forehand,Topspin,99,77,0,0,no_mans_land,deuce,near,1.151935,4.450892,no_mans_land,ad,far,3.301954,24.357477,1.156302,inside in,In,False,15:20:24,2192.080078,0,,,,,,,,,
195,Player,3,serve_plus_one,Forehand,Topspin,75,77,0,0,no_mans_land,deuce,far,-3.021697,21.123322,no_mans_land,deuce,near,0.379345,0.173612,0.753224,cross court,In,False,15:20:25,2193.139893,0,,,,,,,,,
196,Opponent,4,return_plus_one,Forehand,Topspin,77,77,0,0,no_mans_land,deuce,near,1.139198,2.976999,out,deuce,far,-3.618313,25.744951,0.97094,cross court,In,False,15:20:26,2194.5,0,,,,,,,,,
197,Player,5,in_play,Forehand,Topspin,79,77,0,0,no_mans_land,ad,far,0.481843,18.2882,no_mans_land,deuce,near,1.544584,-0.490386,0.829512,down the line,In,False,15:20:28,2195.97998,0,,,,,,,,,
198,Opponent,6,in_play,Forehand,Topspin,92,77,0,0,no_mans_land,ad,near,-1.623779,2.287477,out,ad,far,0.066807,25.350491,1.051708,inside out,In,False,15:20:29,2197.300049,0,,,,,,,,,
199,Player,7,in_play,Backhand,Flat,82,77,0,0,no_mans_land,ad,far,2.448667,20.207466,no_mans_land,ad,near,-1.755381,-0.302091,0.675276,cross court,In,False,15:20:30,2198.52002,0,,,,,,,,,
200,Opponent,8,in_play,Backhand,Topspin,91,77,0,0,no_mans_land,ad,near,-3.135216,3.728388,out,ad,far,2.87412,25.167612,1.069245,cross court,In,False,15:20:32,2199.780029,0,,,,,,,,,
201,Player,9,in_play,Backhand,Topspin,80,77,0,0,service_box,ad,far,1.078331,17.124075,out,ad_alley,near,-4.393723,-1.180003,0.552933,down the line,In,False,15:20:33,2201.179932,0,,,,,,,,,
202,Opponent,10,in_play,Forehand,Topspin,81,77,0,0,no_mans_land,ad,near,-1.158646,2.367091,no_mans_land,ad,far,1.991423,24.827103,0.930713,inside out,In,False,15:20:34,2202.399902,0,,,,,,,,,
203,Player,11,in_play,Backhand,Flat,89,77,0,0,no_mans_land,ad,far,0.529685,19.623352,no_mans_land,ad,near,-1.436182,-0.279024,0.675068,cross court,In,False,15:20:36,2203.919922,0,,,,,,,,,
204,Opponent,12,in_play,Forehand,Topspin,87,77,0,0,no_mans_land,deuce,near,0.482976,2.772968,no_mans_land,ad,far,1.60378,24.541456,1.051586,inside in,In,False,15:20:37,2205.0,0,,,,,,,,,
205,Player,13,in_play,Forehand,Topspin,77,77,0,0,service_box,deuce,far,-1.557519,17.156033,no_mans_land,deuce,near,0.449698,0.061531,0.611071,cross court,In,False,15:20:38,2206.139893,0,,,,,,,,,
206,Opponent,14,in_play,Forehand,Topspin,103,77,0,0,no_mans_land,deuce,near,0.984424,3.320582,no_mans_land,deuce,far,-2.251664,24.634272,1.066179,cross court,In,False,15:20:39,2207.47998,0,,,,,,,,,
207,Player,15,in_play,Forehand,Topspin,78,77,0,0,service_box,deuce,far,-2.070404,17.964993,no_mans_land,deuce,near,1.274926,-0.061169,0.683932,cross court,In,False,15:20:41,2208.600098,0,,,,,,,,,
208,Opponent,16,in_play,Forehand,Topspin,92,77,0,0,no_mans_land,deuce,near,0.278494,3.679804,out,deuce,far,-3.621275,25.479527,0.788554,cross court,In,False,15:20:42,2209.800049,0,,,,,,,,,
209,Player,17,in_play,Forehand,Topspin,88,77,0,0,service_box,ad,near,-0.984421,11.2686,no_mans_land,deuce,near,0.426349,0.034783,0.690753,down the line,Net,False,15:20:43,2211.080078,0,,,,,,,,,
210,Player,1,first_serve,Serve,Slice,140,78,0,0,service_box,ad,far,0.0,15.390602,no_mans_land,deuce,near,0.385789,0.223101,2.583607,down the T,In,False,15:21:13,2241.379883,1,In,0.0,15.390602,Out,,,0.736776,15.390602,
211,Player,1,first_serve,Serve,Slice,122,80,0,0,service_box,ad,far,1.434278,15.200228,no_mans_land,ad,near,-0.997058,0.864386,2.353161,down the T,In,False,15:21:39,2266.540039,1,,,,,,,,,
212,Opponent,2,return,Forehand,Topspin,85,80,0,0,no_mans_land,ad,near,-0.475255,4.282278,out,ad,far,2.17071,25.075964,1.034104,inside out,In,False,15:21:39,2267.280029,1,,,,,,,,,
213,Player,3,serve_plus_one,Forehand,Topspin,70,80,0,0,no_mans_land,ad,far,2.331932,18.534079,no_mans_land,ad,near,-0.634575,0.65853,0.892698,inside out,In,False,15:21:40,2268.5,1,,,,,,,,,
214,Opponent,4,return_plus_one,Backhand,Topspin,74,80,0,0,service_box,ad_alley,near,-4.0,5.567962,no_mans_land,ad,far,3.058078,24.936716,0.956697,down the line,In,False,15:21:42,2269.840088,1,In,-4.0,5.567962,Out,,,-4.470817,5.567962,
215,Player,5,in_play,Backhand,Flat,57,80,0,0,service_box,ad,far,3.198253,16.599274,no_mans_land,ad_alley,near,-5.359237,0.948215,0.59253,down the line,In,False,15:21:44,2271.820068,1,,,,,,,,,
216,Opponent,6,in_play,Backhand,Topspin,88,80,0,0,no_mans_land,deuce,near,4.5,3.049111,no_mans_land,ad,far,3.885966,19.988007,0.796519,down the line,Out,False,15:21:45,2273.379883,1,Out,4.5,3.049111,In,,,3.340458,3.049111,
217,Opponent,1,first_serve,Serve,Flat,96,81,0,0,no_mans_land,ad,near,-0.01841,3.802582,no_mans_land,deuce,far,-1.256723,23.782846,2.919901,down the T,Out,False,15:22:29,2317.5,-2,,,,,,,,,
218,Opponent,1,second_serve,Serve,Flat,89,82,0,0,service_box,deuce,near,0.65034,5.917294,no_mans_land,deuce,far,-0.925108,22.953783,2.898174,down the T,In,False,15:22:45,2332.679932,1,,,,,,,,,
219,Player,2,return,Backhand,Topspin,74,82,0,0,service_box,ad,far,1.222334,15.089211,no_mans_land,deuce,near,1.233378,0.930531,0.901875,inside in,In,False,15:22:46,2333.860107,1,,,,,,,,,
220,Opponent,3,serve_plus_one,Forehand,Topspin,84,82,0,0,no_mans_land,ad,near,-2.589035,-1.0,no_mans_land,ad,far,0.823645,23.892799,0.956337,inside out,Out,False,15:22:47,2335.040039,1,Out,-2.589035,-1.0,In,,,-2.589035,3.163895,
221,Player,0,return_plus_one,Backhand,Flat,99,82,0,0,out,deuce,far,-2.623861,24.370718,no_mans_land,ad,near,-3.117999,0.554137,0.451849,down the line,Out,False,15:22:48,2336.080078,1,,,,,,,,,
222,Opponent,1,first_serve,Serve,Flat,146,84,0,0,service_box,deuce,far,-2.210666,17.269297,no_mans_land,ad,far,0.756563,23.567924,2.549369,out wide,Net,False,15:23:18,2365.879883,-2,,,,,,,,,
223,Opponent,1,second_serve,Serve,Slice,116,85,0,0,service_box,deuce,far,-1.277645,17.513418,no_mans_land,ad,far,1.066589,23.768517,2.46968,out wide,Net,False,15:23:33,2381.199951,1,,,,,,,,,
224,Opponent,1,first_serve,Serve,Flat,177,86,0,0,service_box,deuce,near,0.367853,6.750586,no_mans_land,deuce,far,-0.840823,23.147434,2.838787,down the T,In,False,15:24:04,2411.639893,1,,,,,,,,,
225,Player,2,return,Backhand,Flat,57,86,0,0,service_box,ad,far,1.004338,17.199852,no_mans_land,deuce,near,0.639151,1.606368,0.736907,inside in,In,False,15:24:04,2412.300049,1,,,,,,,,,
226,Opponent,3,serve_plus_one,Forehand,Topspin,109,86,0,0,no_mans_land,ad,near,-3.257461,3.819659,no_mans_land,ad,far,0.117619,23.952751,1.054564,inside out,In,False,15:24:06,2413.800049,1,,,,,,,,,
227,Player,4,return_plus_one,Backhand,Topspin,85,86,0,0,no_mans_land,ad,far,3.562005,18.900663,no_mans_land,ad,near,-3.858035,-0.058123,0.583131,cross court,In,False,15:24:07,2414.97998,1,,,,,,,,,
228,Opponent,5,in_play,Backhand,Topspin,86,86,0,0,no_mans_land,deuce,near,0.770288,3.916942,no_mans_land,ad,far,3.277194,20.254951,1.173241,down the line,In,False,15:24:08,2416.379883,1,,,,,,,,,
229,Player,6,in_play,Forehand,Topspin,81,86,0,0,no_mans_land,ad,far,3.164674,19.515783,no_mans_land,ad,near,-0.103921,0.482062,0.740031,inside out,In,False,15:24:09,2417.47998,1,,,,,,,,,
230,Opponent,7,in_play,Backhand,Slice,56,86,0,0,no_mans_land,ad,near,-0.559864,3.927085,out,ad,far,3.862271,25.339333,0.980804,cross court,In,False,15:24:11,2418.879883,1,,,,,,,,,
231,Player,8,in_play,Forehand,Topspin,84,86,0,0,no_mans_land,deuce,far,-2.447986,19.667656,no_mans_land,ad,near,-1.070858,0.042532,0.999475,inside in,In,False,15:24:13,2420.899902,1,,,,,,,,,
